,price,kms_driven,owner,age,power,brand
7791,120000,6500,First Owner,5,300,Mahindra
7792,60000,3500,First Owner,4,180,Bajaj
7793,23200,33000,First Owner,10,125,Honda
7794,38000,22840,First Owner,5,150,Bajaj
7795,21500,90000,First Owner,10,150,Bajaj
7796,55000,28000,First Owner,5,150,Bajaj
7797,65000,20314,First Owner,4,150,Bajaj
7798,12000,78500,Second Owner,16,125,Bajaj
7799,32000,33767,First Owner,4,110,TVS
7800,28000,46915,Second Owner,10,125,Honda
7801,50000,27918,First Owner,5,150,Bajaj
7802,45000,35497,First Owner,7,220,Bajaj
7803,160000,7500,Second Owner,4,300,Mahindra
7804,20000,67209,First Owner,11,100,Hero
7805,75000,23045,First Owner,9,350,Royal Enfield
7806,23000,20000,First Owner,6,100,Bajaj
7807,32000,22697,First Owner,7,125,Suzuki
7808,20000,52000,First Owner,10,150,Yamaha
7809,55005,6600,First Owner,5,220,Bajaj
7810,87000,16336,First Owner,7,350,Royal Enfield
7811,70000,13858,Second Owner,11,350,Royal Enfield
7812,35000,11885,First Owner,12,125,Suzuki
7813,196700,13216,First Owner,4,390,KTM
7814,25000,32588,First Owner,9,150,Bajaj
7815,123000,14500,First Owner,4,250,Yamaha
7816,95500,18000,First Owner,8,350,Royal Enfield
7818,41000,20245,Second Owner,11,220,Bajaj
7819,15000,35000,Second Owner,19,100,Hero
7820,41500,3000,First Owner,3,110,Bajaj
7821,115000,23560,First Owner,5,500,Royal Enfield
7822,16000,28350,First Owner,15,150,TVS
7823,60000,35000,First Owner,5,220,Bajaj
7824,45000,13300,First Owner,5,150,Bajaj
7825,107000,16505,First Owner,5,350,Royal Enfield
7826,89000,20099,First Owner,4,250,Yamaha
7827,98000,5900,First Owner,3,200,Hero
7828,17000,36111,First Owner,12,150,Yamaha
7829,36000,18000,First Owner,4,110,TVS
7830,50000,23080,First Owner,7,200,Bajaj
7831,130000,15000,First Owner,8,250,Honda
7832,115000,10350,First Owner,3,350,Royal Enfield
7833,35000,19134,First Owner,11,150,Yamaha
7834,20000,52000,First Owner,11,180,Bajaj
7835,40000,1501,First Owner,2,100,Bajaj
7836,22000,32579,First Owner,6,110,Honda
7837,155000,20449,First Owner,6,390,KTM
7838,38000,23700,First Owner,4,110,TVS
7839,22400,14000,First Owner,10,100,Hero
7840,23000,58000,First Owner,9,150,Bajaj
7841,22000,32000,First Owner,13,150,Yamaha
7842,45000,39889,First Owner,7,150,Suzuki
7843,35000,25398,First Owner,7,125,Bajaj
7844,45000,19827,First Owner,3,110,Bajaj
7845,51000,30000,First Owner,8,220,Bajaj
7846,22000,53085,First Owner,9,100,Bajaj
7847,90000,44777,First Owner,6,350,Royal Enfield
7848,130000,8000,First Owner,4,350,Royal Enfield
7849,70000,12600,First Owner,7,180,TVS
7850,75000,16000,First Owner,4,150,Yamaha
7851,120000,23719,First Owner,5,350,Royal Enfield
7852,750000,7500,First Owner,5,800,Kawasaki
7853,60000,31769,First Owner,5,150,Bajaj
7854,120000,26709,First Owner,6,390,KTM
7855,26000,20000,First Owner,13,150,Bajaj
7856,134100,1700,First Owner,4,350,Royal Enfield
7857,85999,16589,First Owner,8,350,Royal Enfield
7858,70000,65000,First Owner,10,500,Royal Enfield
7859,90000,5770,First Owner,5,350,Royal Enfield
7860,65000,14101,Third Owner,34,350,Royal Enfield
7861,110000,14418,First Owner,4,500,Royal Enfield
7862,92000,26900,First Owner,7,350,Royal Enfield
7863,15995,88808,First Owner,17,100,Hero
7864,40000,45139,First Owner,9,150,Yamaha
7865,30000,15982,First Owner,8,125,Hero
7866,52000,12486,First Owner,5,150,Bajaj
7867,75500,24500,First Owner,3,220,Bajaj
7868,42000,6843,First Owner,4,100,Hero
7869,30009,39022,First Owner,11,150,Suzuki
7870,16000,92666,First Owner,14,100,Bajaj
7871,57500,71000,First Owner,9,223,Hero
7872,29600,105000,First Owner,15,125,Bajaj
7873,126508,22191,First Owner,5,500,Royal Enfield
7874,29000,54262,Second Owner,12,220,Bajaj
7875,132000,6000,First Owner,5,350,Royal Enfield
7876,56000,8089,First Owner,5,150,Bajaj
7877,26675,30032,First Owner,8,125,Bajaj
7878,136000,13333,First Owner,3,350,Royal Enfield
7879,65000,15200,First Owner,6,220,Bajaj
7880,40000,5995,First Owner,5,125,Bajaj
7881,22600,25000,First Owner,11,100,Hero
7882,84000,200,First Owner,4,150,Suzuki
7883,38500,34000,First Owner,7,150,Bajaj
7884,29900,41048,First Owner,10,150,Yamaha
7885,150000,5200,First Owner,6,500,Royal Enfield
7886,70000,15000,First Owner,5,150,Suzuki
7887,51300,27015,First Owner,7,150,Honda
7888,60000,21000,First Owner,7,220,Bajaj
7889,80000,17000,First Owner,6,220,Bajaj
7890,28000,33000,First Owner,12,125,Honda
7891,124600,19000,First Owner,7,500,Royal Enfield
7892,117000,24000,First Owner,8,350,Royal Enfield
7893,70000,8000,First Owner,6,160,Honda
7894,20500,69200,First Owner,12,125,Honda
7895,25000,24010,First Owner,12,100,Hero
7896,35000,26000,First Owner,8,125,Hero
7897,125000,13000,First Owner,7,350,Royal Enfield
7898,25000,10500,First Owner,9,125,Yamaha
7899,54400,27000,First Owner,6,220,Bajaj
7900,75000,3650,First Owner,5,220,Bajaj
7901,70000,10000,First Owner,4,150,Bajaj
7902,99000,18000,Second Owner,7,350,Royal Enfield
7903,112000,12200,First Owner,7,350,Royal Enfield
7904,21000,35698,First Owner,11,100,Hero
7905,180900,11466,First Owner,4,200,KTM
7906,550000,3500,Second Owner,4,650,Kawasaki
7907,70000,15500,First Owner,5,220,Bajaj
7908,71800,22650,Second Owner,6,150,Honda
7909,90000,7500,First Owner,3,220,Bajaj
7910,37800,15000,First Owner,5,125,Bajaj
7911,31621,19000,First Owner,6,100,Hero
7912,89720,33885,First Owner,8,350,Royal Enfield
7913,60000,12609,First Owner,5,160,Honda
7914,65000,11811,First Owner,9,350,Royal Enfield
7915,120000,33647,First Owner,4,400,Bajaj
7916,48000,14290,First Owner,5,150,Bajaj
7917,72000,30000,Second Owner,8,350,Royal Enfield
7918,30000,45322,First Owner,7,150,Bajaj
7919,55000,10440,First Owner,5,150,Bajaj
7920,16979,17299,First Owner,12,223,Hero
7921,30000,57298,First Owner,10,150,Honda
7922,36000,10000,Second Owner,8,220,Bajaj
7923,135000,9800,First Owner,6,390,KTM
7924,55400,39000,First Owner,9,150,Honda
7925,30000,38000,Second Owner,9,150,Yamaha
7926,50000,46527,First Owner,8,220,Bajaj
7927,25000,73625,First Owner,8,125,Honda
7928,29000,26000,Second Owner,9,150,Bajaj
7929,26000,42000,First Owner,7,110,Hero
7930,82000,6000,First Owner,5,200,Bajaj
7931,150000,10000,First Owner,6,500,Royal Enfield
7932,42000,2600,First Owner,8,220,Bajaj
7933,60000,15000,First Owner,6,150,Suzuki
7934,58000,40000,First Owner,7,150,Yamaha
7935,75000,13500,First Owner,4,200,TVS
7936,121900,10500,First Owner,5,200,KTM
7937,149100,1450,First Owner,5,500,Royal Enfield
7938,80000,9300,First Owner,5,150,Suzuki
7939,42200,3325,Second Owner,5,150,Bajaj
7940,65000,7000,First Owner,4,150,Bajaj
7941,22800,20750,First Owner,7,100,TVS
7942,100000,6742,First Owner,7,350,Royal Enfield
7943,60311,26800,First Owner,5,150,Bajaj
7944,20500,51320,First Owner,9,100,Hero
7945,30000,55297,First Owner,11,150,Bajaj
7946,18000,25000,First Owner,12,125,Hero
7947,75000,12511,First Owner,5,200,Bajaj
7948,22000,5639,First Owner,15,100,Hero
7949,55000,15581,First Owner,3,150,Bajaj
7950,130000,33125,First Owner,4,500,Royal Enfield
7951,87000,19549,First Owner,7,350,Royal Enfield
7952,55000,9643,First Owner,3,100,Hero
7953,650000,10963,First Owner,5,883,Harley-Davidson
7954,64466,42386,First Owner,6,150,Yamaha
7955,24000,25804,First Owner,8,125,Bajaj
7956,45000,17000,First Owner,4,150,Bajaj
7957,47000,22226,First Owner,4,125,Hero
7958,75700,12530,First Owner,6,150,Yamaha
7959,42000,18000,First Owner,8,150,Yamaha
7960,110000,6859,First Owner,3,200,KTM
7961,69000,38069,First Owner,8,350,Royal Enfield
7962,45000,24500,Second Owner,8,220,Bajaj
7963,26900,36000,First Owner,7,125,Hero
7964,125000,1230,First Owner,3,200,Bajaj
7965,68000,14000,First Owner,8,150,Yamaha
7966,140000,5500,First Owner,5,410,Royal Enfield
7967,19000,42000,Second Owner,10,150,Yamaha
7968,92000,7000,First Owner,4,220,Bajaj
7969,62000,9400,First Owner,6,150,Bajaj
7970,85000,16904,First Owner,7,350,Royal Enfield
7971,111000,17169,First Owner,4,400,Bajaj
7972,72000,8000,First Owner,4,160,Bajaj
7973,24100,20000,First Owner,7,110,Honda
7974,114000,38000,First Owner,7,350,Royal Enfield
7975,45000,1363,First Owner,3,110,TVS
7976,60000,14200,First Owner,7,200,Bajaj
7977,190000,4288,First Owner,3,310,TVS
7978,110000,9000,First Owner,12,500,Royal Enfield
7979,34000,15440,First Owner,5,150,Bajaj
7980,130000,27044,First Owner,6,500,Royal Enfield
7981,30000,50028,First Owner,11,180,Bajaj
7982,45500,12000,Second Owner,5,150,Suzuki
7983,28000,55141,First Owner,10,223,Hero
7984,90000,9000,First Owner,5,350,Royal Enfield
7985,60000,10121,First Owner,6,150,Suzuki
7986,190104,9500,First Owner,4,390,KTM
7987,25000,21466,First Owner,10,135,Bajaj
7988,25000,54000,Second Owner,12,150,Yamaha
7989,110000,20764,First Owner,4,350,Royal Enfield
7990,25000,62593,Second Owner,9,125,Honda
7991,35000,55250,First Owner,6,200,Bajaj
7992,84000,8527,First Owner,4,200,TVS
7993,75000,24000,First Owner,9,150,Yamaha
7994,74400,3000,First Owner,3,150,Bajaj
7995,55000,15000,First Owner,6,220,Bajaj
7996,45500,9000,First Owner,4,100,Bajaj
7997,478000,1300,First Owner,5,750,Harley-Davidson
7998,52000,25600,First Owner,6,160,Honda
7999,35000,13000,First Owner,7,125,Honda
8000,115000,26000,First Owner,7,350,Royal Enfield
8001,170000,5500,First Owner,3,300,Mahindra
8002,100300,11824,First Owner,6,350,Royal Enfield
8003,12000,82000,Second Owner,17,150,Bajaj
8004,65000,9300,First Owner,4,150,Bajaj
8005,130000,15000,Second Owner,5,390,KTM
8006,30000,18168,First Owner,7,100,Hero
8007,145000,8600,First Owner,6,390,KTM
8008,107000,15000,First Owner,7,350,Royal Enfield
8009,68700,29000,First Owner,10,350,Royal Enfield
8010,55000,23000,First Owner,6,150,Honda
8011,47000,7000,First Owner,4,125,Yamaha
8012,75000,30000,First Owner,9,350,Royal Enfield
8013,65000,20100,First Owner,6,220,Bajaj
8014,53000,9319,First Owner,4,150,Bajaj
8015,103000,9450,First Owner,8,500,Royal Enfield
8016,47100,33000,First Owner,8,150,Honda
8017,25500,25866,First Owner,9,180,Bajaj
8018,125000,10409,First Owner,4,500,Royal Enfield
8019,32000,18818,First Owner,11,150,Yamaha
8020,155000,6153,First Owner,5,350,Royal Enfield
8021,150000,11535,First Owner,3,400,Bajaj
8022,45000,52000,First Owner,6,220,Bajaj
8023,30000,37125,First Owner,8,135,Bajaj
8024,70000,14424,First Owner,4,200,TVS
8025,70000,21543,First Owner,3,150,Suzuki
8026,70000,5768,First Owner,5,220,Bajaj
8027,60000,15000,Second Owner,9,200,Bajaj
8028,30000,33000,First Owner,10,100,Hero
8030,40000,45000,First Owner,8,220,Bajaj
8031,145000,24000,Second Owner,6,390,KTM
8032,26900,91000,First Owner,10,220,Bajaj
8033,120000,13208,First Owner,10,500,Royal Enfield
8034,17000,53399,Second Owner,13,200,Bajaj
8035,82000,4524,First Owner,3,160,TVS
8036,72000,14405,First Owner,6,200,Bajaj
8037,30000,24021,First Owner,5,125,Honda
8038,23000,40000,Third Owner,16,100,Hero
8039,40000,55687,First Owner,8,150,Hero
8041,115000,16476,First Owner,5,350,Royal Enfield
8042,25000,48246,Second Owner,7,110,Hero
8043,65000,20000,First Owner,5,220,Bajaj
8044,65000,34833,First Owner,4,160,Honda
8045,54799,27488,First Owner,8,150,Honda
8046,72000,9125,First Owner,6,150,Yamaha
8047,48000,18533,First Owner,5,180,TVS
8048,20000,10495,First Owner,11,135,Bajaj
8049,35000,8209,First Owner,9,150,Yamaha
8050,44000,71124,First Owner,8,200,Bajaj
8052,42000,1700,First Owner,3,100,Bajaj
8053,95000,10729,First Owner,3,160,Honda
8054,52000,40272,First Owner,4,150,Suzuki
8055,33000,21664,First Owner,6,100,Hero
8056,37000,16664,First Owner,4,100,Hero
8057,42000,14311,First Owner,5,150,Bajaj
8058,75000,14396,First Owner,7,350,Royal Enfield
8059,14000,38987,First Owner,15,100,Hero
8060,30500,30312,Second Owner,15,180,Bajaj
8061,35000,17079,First Owner,8,100,Hero
8062,49900,13813,First Owner,4,150,Hero
8063,25000,65901,First Owner,10,100,Hero
8064,40000,27090,Second Owner,8,220,Bajaj
8065,17000,54519,First Owner,10,100,Bajaj
8066,75000,17243,Second Owner,4,250,Yamaha
8067,128000,8500,First Owner,5,350,Royal Enfield
8068,15000,10750,First Owner,15,100,Bajaj
8069,145000,14000,First Owner,4,500,Royal Enfield
8070,47000,19151,First Owner,4,100,Hero
8071,20000,71970,First Owner,13,150,Bajaj
8072,35000,31733,First Owner,8,220,Bajaj
8073,65800,31000,First Owner,11,350,Royal Enfield
8074,65000,12061,First Owner,4,180,TVS
8075,86000,4700,First Owner,4,160,Honda
8076,93000,500,First Owner,4,220,Bajaj
8077,16000,29333,First Owner,8,100,Bajaj
8078,95000,7875,First Owner,6,350,Royal Enfield
8079,90000,16589,First Owner,8,350,Royal Enfield
8080,50000,22426,First Owner,7,223,Hero
8081,25000,49871,Second Owner,8,125,Bajaj
8082,40000,27500,First Owner,12,220,Bajaj
8083,165000,23000,First Owner,5,250,Benelli
8084,93000,13453,First Owner,3,200,TVS
8085,122500,25000,First Owner,6,390,KTM
8086,14000,64270,Second Owner,17,100,Bajaj
8087,19000,36000,First Owner,10,100,TVS
8088,175000,16051,First Owner,6,250,Hyosung
8089,103000,7000,First Owner,5,150,Yamaha
8090,48000,42000,First Owner,5,150,Bajaj
8091,17000,45000,First Owner,11,135,Bajaj
8092,30000,43333,First Owner,10,150,Honda
8093,30000,87370,First Owner,10,150,Honda
8094,17000,59000,First Owner,15,100,Hero
8095,42000,15000,First Owner,5,135,Bajaj
8096,135000,9500,First Owner,6,200,KTM
8097,45000,35000,First Owner,8,220,Bajaj
8098,50000,6000,First Owner,8,200,Bajaj
8099,102000,2600,First Owner,5,150,Yamaha
8100,100000,22600,First Owner,8,350,Royal Enfield
8101,92000,11060,First Owner,4,250,Yamaha
8102,46000,26419,First Owner,4,150,Hero
8103,23132,38752,First Owner,9,100,Bajaj
8104,21000,40824,First Owner,7,110,Mahindra
8105,28499,23500,First Owner,8,125,Honda
8106,380000,15027,Second Owner,7,750,Harley-Davidson
8107,97000,78,First Owner,2,160,Bajaj
8108,30000,34205,First Owner,9,150,Yamaha
8109,80000,6500,First Owner,4,160,Bajaj
8110,17000,35000,Third Owner,11,100,Hero
8111,19200,25000,Second Owner,10,125,Honda
8112,105000,11000,First Owner,7,535,Royal Enfield
8113,33000,22,First Owner,4,100,Bajaj
8114,125000,11451,First Owner,6,350,Royal Enfield
8115,20000,65000,First Owner,11,150,Hero
8116,46000,5214,First Owner,3,125,Bajaj
8117,62600,25000,Second Owner,10,350,Royal Enfield
8118,21000,46000,First Owner,7,100,Bajaj
8119,55000,15000,First Owner,5,223,Hero
8120,21000,45244,First Owner,9,150,Bajaj
8121,55000,30000,First Owner,6,150,Bajaj
8122,42500,8628,First Owner,4,100,Hero
8123,37000,32000,First Owner,8,150,Yamaha
8124,25000,46956,First Owner,7,110,Mahindra
8125,35000,7578,First Owner,9,160,TVS
8126,22000,30664,First Owner,9,150,Suzuki
8127,200000,19659,First Owner,3,310,TVS
8128,28000,54400,First Owner,10,125,Honda
8129,23000,54548,First Owner,8,125,Bajaj
8130,10000,28900,Second Owner,18,100,Hero
8131,14227,36000,First Owner,15,150,Bajaj
8132,34600,21500,First Owner,5,110,Honda
8133,39600,9000,First Owner,3,100,Bajaj
8134,21700,12350,First Owner,8,110,Honda
8135,34000,53817,First Owner,9,180,TVS
8136,28000,2347,First Owner,6,100,Bajaj
8137,112000,10000,First Owner,6,350,Royal Enfield
8138,25000,29956,First Owner,7,125,Honda
8139,169000,4411,First Owner,2,350,Royal Enfield
8140,45600,23128,First Owner,7,150,Honda
8141,35000,50861,First Owner,9,125,Bajaj
8142,45000,17160,Second Owner,6,220,Bajaj
8143,60000,15733,First Owner,4,100,Hero
8144,154400,8500,First Owner,3,350,Royal Enfield
8145,70000,17408,First Owner,6,220,Bajaj
8146,75000,11921,First Owner,3,150,Hero
8147,40000,59445,First Owner,7,150,Hero
8148,101000,18894,First Owner,5,350,Royal Enfield
8149,75000,29094,First Owner,9,350,Royal Enfield
8150,60000,5559,First Owner,3,125,Honda
8151,110000,13975,Second Owner,6,350,Royal Enfield
8152,150000,76467,First Owner,9,350,Royal Enfield
8153,85000,49000,First Owner,13,350,Royal Enfield
8154,41000,9624,First Owner,3,110,Suzuki
8155,45000,12551,First Owner,9,150,Yamaha
8156,100000,98056,First Owner,7,500,Royal Enfield
8157,85000,45000,First Owner,8,350,Royal Enfield
8158,50000,20040,First Owner,5,220,Bajaj
8159,445600,8000,First Owner,5,750,Harley-Davidson
8160,36500,19000,First Owner,5,100,Hero
8161,20000,35000,Third Owner,12,135,Bajaj
8162,32000,40000,Second Owner,11,150,Bajaj
8163,56000,4411,First Owner,3,100,Hero
8164,240000,4000,First Owner,5,390,KTM
8165,155000,15500,First Owner,5,390,KTM
8166,45000,24950,First Owner,9,160,TVS
8167,35000,23000,First Owner,8,150,Bajaj
8168,55000,14500,First Owner,6,150,Bajaj
8169,45000,22500,First Owner,7,150,Yamaha
8170,45000,38724,First Owner,7,150,Yamaha
8171,27500,15435,First Owner,8,100,Hero
8172,109600,31500,First Owner,5,350,Royal Enfield
8173,22000,24000,First Owner,9,125,Bajaj
8174,200000,4000,First Owner,5,390,KTM
8175,65000,28000,Second Owner,15,350,Royal Enfield
8176,51000,15500,Second Owner,3,125,Hero
8177,13000,35583,First Owner,15,125,Bajaj
8178,133500,17000,First Owner,3,250,Yamaha
8179,10951,1638,First Owner,16,100,Bajaj
8180,25000,16000,First Owner,12,150,Yamaha
8181,19000,60064,First Owner,10,150,Bajaj
8182,19000,17204,First Owner,11,135,Bajaj
8183,54000,250841,First Owner,11,350,Royal Enfield
8184,65000,60000,First Owner,7,150,Honda
8185,35000,40000,First Owner,13,160,TVS
8186,25000,50000,First Owner,9,150,Yamaha
8187,21600,25000,First Owner,9,125,Suzuki
8188,70000,21582,First Owner,3,150,Bajaj
8189,125000,3679,First Owner,4,350,Royal Enfield
8190,85000,15000,Third Owner,7,350,Royal Enfield
8192,145000,12400,First Owner,2,350,Royal Enfield
8193,18000,40429,First Owner,10,125,Honda
8194,25000,20293,First Owner,8,100,Hero
8195,175000,10951,First Owner,6,500,Royal Enfield
8196,110000,800,First Owner,3,250,Yamaha
8197,860000,12000,Second Owner,5,200,KTM
8198,19000,32500,First Owner,12,100,Hero
8199,113300,21537,First Owner,5,350,Royal Enfield
8200,18000,18695,First Owner,10,150,Yamaha
8201,95000,21000,First Owner,8,350,Royal Enfield
8202,101000,17278,First Owner,6,350,Royal Enfield
8203,125000,11734,First Owner,3,200,Bajaj
8204,85000,2648,First Owner,2,150,Yamaha
8205,231000,4168,First Owner,6,650,Hyosung
8206,126000,20000,First Owner,4,400,Bajaj
8207,170000,12400,First Owner,4,200,KTM
8208,90000,52594,First Owner,3,200,TVS
8209,25000,85000,First Owner,14,150,Hero
8210,115000,6096,First Owner,5,500,Royal Enfield
8211,20000,43000,First Owner,12,150,Honda
8212,171000,3700,First Owner,4,500,Royal Enfield
8213,110000,8855,First Owner,3,350,Royal Enfield
8214,80000,17000,First Owner,3,200,Bajaj
8215,269000,2204,First Owner,4,250,Kawasaki
8216,85000,58093,Second Owner,6,390,KTM
8217,105000,10581,First Owner,4,350,Royal Enfield
8218,42000,15000,First Owner,5,160,TVS
8219,21000,43000,First Owner,9,125,Hero
8220,56000,11600,First Owner,4,150,Bajaj
8221,125000,10059,First Owner,5,350,Royal Enfield
8222,111088,17000,First Owner,4,200,Bajaj
8223,49800,27083,First Owner,7,150,Honda
8224,55000,67445,First Owner,10,150,Yamaha
8225,22000,5610,First Owner,10,150,Hero
8226,48000,27000,First Owner,5,150,Bajaj
8227,145000,7481,First Owner,5,500,Royal Enfield
8228,68000,26000,First Owner,3,180,Bajaj
8229,195000,1768,First Owner,3,500,Royal Enfield
8230,10000,29238,First Owner,16,110,TVS
8231,14200,37000,First Owner,13,100,Hero
8232,85000,18474,First Owner,6,200,Bajaj
8233,95000,24000,First Owner,10,250,Honda
8234,16000,79000,First Owner,12,125,Bajaj
8235,215000,8700,First Owner,6,250,Hyosung
8236,70000,18302,Second Owner,4,220,Bajaj
8237,40000,25392,First Owner,4,100,Hero
8238,84700,27845,First Owner,6,200,Bajaj
8239,30000,27598,First Owner,8,110,Honda
8240,51500,4734,First Owner,6,220,Bajaj
8241,98000,1700,First Owner,3,200,Bajaj
8242,42000,30090,First Owner,11,150,Yamaha
8243,218000,10016,First Owner,6,250,Hyosung
8244,52000,42786,First Owner,7,200,Bajaj
8245,67800,11000,First Owner,5,200,Bajaj
8246,108400,3545,First Owner,8,500,Royal Enfield
8247,98000,9550,First Owner,7,350,Royal Enfield
8248,77777,11000,First Owner,5,220,Bajaj
8249,45000,45000,First Owner,10,220,Bajaj
8250,32000,44667,First Owner,8,125,Bajaj
8251,54000,100,First Owner,3,110,TVS
8252,215000,3900,First Owner,4,390,KTM
8253,33000,34588,First Owner,8,150,Honda
8254,102000,2000,First Owner,5,150,Yamaha
8255,40000,14500,Second Owner,8,150,Yamaha
8256,48000,65000,First Owner,9,220,Bajaj
8257,100000,25351,First Owner,7,500,Royal Enfield
8258,119000,21000,First Owner,5,350,Royal Enfield
8259,25500,42500,First Owner,9,150,Bajaj
8260,160000,3144,First Owner,3,400,Bajaj
8261,231000,8794,First Owner,3,390,KTM
